cif,formula,energy,formation_energy,formation_energy_per_atom,uid
Ca2Cu1O2F2_38_2996.vasp,Ca2Cu1O2F2,-22.74806341,-18.569718135,-2.652816876428571,2996
Ca2Cu1S2Br2_123_2997.vasp,Ca2Cu1S2Br2,-13.36728073,-8.632784045,-1.2332548635714284,2997
Ca2Cu1S2Cl2_123_2998.vasp,Ca2Cu1S2Cl2,-14.30110559,-9.53652226125,-1.3623603230357144,2998
Ca2Cu1S2Cl2_38_2999.vasp,Ca2Cu1S2Cl2,-14.45323787,-9.68865454125,-1.3840935058928572,2999
Ca2Cu1S2F2_38_3000.vasp,Ca2Cu1S2F2,-16.6438362,-12.156887219999998,-1.736698174285714,3000
Ca2Cu1S2I2_38_3001.vasp,Ca2Cu1S2I2,-11.99816632,-7.8752862,-1.1250408857142855,3001
Ca2Cu1Se2Br2_38_3002.vasp,Ca2Cu1Se2Br2,-11.0561004,-5.344193,-0.7634561428571428,3002
Ca2Cu1Se2Cl2_38_3003.vasp,Ca2Cu1Se2Cl2,-12.06362038,-6.32162633625,-0.9030894766071428,3003
Ca2Cu1Se2F2_38_3004.vasp,Ca2Cu1Se2F2,-14.50009767,-9.035737975,-1.2908197107142858,3004
Ca2Cu1Se2I2_38_3005.vasp,Ca2Cu1Se2I2,-9.70072548,-4.600434644999999,-0.6572049492857142,3005
Ca2Cu1Te2Br2_38_3006.vasp,Ca2Cu1Te2Br2,-8.00803715,-3.4085268399999995,-0.4869324057142856,3006
Ca2Cu1Te2Cl2_38_3007.vasp,Ca2Cu1Te2Cl2,-9.15137579,-4.521778836249999,-0.6459684051785713,3007
Ca2Cu1Te2F2_38_3008.vasp,Ca2Cu1Te2F2,-11.91831619,-7.566353585,-1.080907655,3008
Ca2Cu1Te2I2_38_3009.vasp,Ca2Cu1Te2I2,-6.60728309,-2.619389345,-0.3741984778571428,3009
Ca2Cu2_191_3010.vasp,Ca2Cu2,2.14228539,5.661455500000001,1.4153638750000002,3010
Ca2Eu2Cu2Cl2O6_129_3011.vasp,Ca2Eu2Cu2Cl2O6,-57.41986036,-46.45970964125,-3.3185506886607143,3011
Ca2F2_123_3012.vasp,Ca2F2,-8.00094973,-7.356411710000001,-1.8391029275,3012
Ca2F4_2_3013.vasp,Ca2F4,-19.93895424,-19.55752132,-3.2595868866666664,3013
Ca2F4_51_3014.vasp,Ca2F4,-19.94833325,-19.56690033,-3.261150055,3014
Ca2Fe1O3_38_3015.vasp,Ca2Fe1O3,-24.50087584,-20.165681255,-3.360946875833333,3015
Ca2Fe1S3_38_3016.vasp,Ca2Fe1S3,-16.64460908,-11.846508937499998,-1.97441815625,3016
Ca2Fe2Ge2_129_3017.vasp,Ca2Fe2Ge2,-7.8168825,-6.307734310000001,-1.0512890516666669,3017
Ca2Fe2Si2_129_3018.vasp,Ca2Fe2Si2,-10.40615893,-4.77409625,-0.7956827083333334,3018
Ca2Fe2Sn2_12_3019.vasp,Ca2Fe2Sn2,-2.41319147,-0.1494130226086958,-0.0249021704347826,3019
Ca2Ga2N2_129_3020.vasp,Ca2Ga2N2,-19.33238411,-10.00517014,-1.6675283566666668,3020
Ca2Ge4_12_3026.vasp,Ca2Ge4,-12.72777591,-10.95906595,-1.8265109916666664,3026
Ca2Ge4Cl12_2_3022.vasp,Ca2Ge4Cl12,-37.21555195,-35.3596664975,-1.9644259165277775,3022
Ca2H12C4O14_2_3027.vasp,Ca2H12C4O14,-160.19178122,-85.14614764,-2.66081711375,3027
Ca2H12C4O14_2_3028.vasp,Ca2H12C4O14,-160.18731456,-85.14168098,-2.660677530625,3028
Ca2H12Pb4_2_3029.vasp,Ca2H12Pb4,-41.43789023,-18.79584815,-1.0442137861111112,3029
Ca2H2Br2_129_3030.vasp,Ca2H2Br2,-13.91133844,-10.036408395,-1.6727347325000002,3030
Ca2H2Cl2_129_3031.vasp,Ca2H2Cl2,-15.37782282,-11.47280613125,-1.9121343552083327,3031
Ca2H2I2_129_3032.vasp,Ca2H2I2,-11.9258915,-8.662578020000002,-1.4437630033333335,3032
Ca2H2N2O6_59_3033.vasp,Ca2H2N2O6,-49.72950837,-33.38619986,-2.7821833216666665,3033
Ca2H2S6N2_59_3034.vasp,Ca2H2S6N2,-36.02748893,-18.758369304999995,-1.563197442083333,3034
Ca2H3_164_3035.vasp,Ca2H3,-10.5696639,-5.1877543,-1.03755086,3035
Ca2H8Br4O4_53_3036.vasp,Ca2H8Br4O4,-62.69539692,-45.431403790000005,-2.5239668772222226,3036
Ca2H8C8O16_2_3037.vasp,Ca2H8C8O16,-170.04634154,-58.09373461999999,-1.7086392535294117,3037
Ca2H8Cl4O4_30_3038.vasp,Ca2H8Cl4O4,-65.58275665,-48.2585902325,-2.681032790694444,3038
Ca2H8Cl4O4_53_3039.vasp,Ca2H8Cl4O4,-65.65197695,-48.32781053250001,-2.6848783629166677,3039
Ca2H8I4O4_53_3040.vasp,Ca2H8I4O4,-58.86372275,-42.82296275,-2.3790534861111112,3040
Ca2H8O4F4_53_3041.vasp,Ca2H8O4F4,-72.84022985,-56.07133213,-3.1150740072222223,3041
Ca2H8O6_26_3042.vasp,Ca2H8O6,-70.00075337,-50.47760169,-3.154850105625,3042
Ca2H8S2O12_13_3043.vasp,Ca2H8S2O12,-108.55958651,-79.815656085,-3.325652336875,3043
Ca2H8S4Br4_53_3044.vasp,Ca2H8S4Br4,-49.21499505,-31.33379451,-1.7407663616666669,3044
Ca2H8S4Cl4_53_3045.vasp,Ca2H8S4Cl4,-52.1539756,-34.21260177250001,-1.9007000984722229,3045
Ca2H8S4F4_53_3046.vasp,Ca2H8S4F4,-59.33091957,-41.94481444,-2.330267468888889,3046
Ca2H8S4I4_53_3047.vasp,Ca2H8S4I4,-45.44786722,-28.78989981,-1.599438878333333,3047
Ca2H8S6_26_3048.vasp,Ca2H8S6,-50.9213205,-30.472357705,-1.9045223565625,3048
Ca2H8Se2O12_13_3049.vasp,Ca2H8Se2O12,-100.28887059,-70.56752945000001,-2.9403137270833337,3049
Ca2Hg1_123_3050.vasp,Ca2Hg1,2.91408227,3.863028640000001,1.2876762133333337,3050
Ca2I2_129_3054.vasp,Ca2I2,-0.79601751,-0.51554835,-0.1288870875,3054
Ca2I2Cl2_129_3051.vasp,Ca2I2Cl2,-10.29203659,-9.99703818125,-1.6661730302083333,3051
Ca2I2F2_129_3052.vasp,Ca2I2F2,-15.09098764,-15.07362358,-2.5122705966666667,3052
Ca2I2N1_164_3053.vasp,Ca2I2N1,-10.35613499,-7.191320934999999,-1.438264187,3053
Ca2I4_2_3056.vasp,Ca2I4,-5.28604925,-5.63275405,-0.9387923416666668,3056
Ca2I4_51_3057.vasp,Ca2I4,-6.50682945,-6.85353425,-1.1422557083333331,3057
Ca2I4O8_125_3055.vasp,Ca2I4O8,-37.5312583,-28.96578806,-2.068984861428571,3055
Ca2In2Br6_51_3058.vasp,Ca2In2Br6,-14.80256279,-11.316717135,-1.1316717134999998,3058
Ca2Ir1_123_3059.vasp,Ca2Ir1,-3.03933935,-0.8273511849999999,-0.2757837283333333,3059
Ca2La2I10_26_3060.vasp,Ca2La2I10,-21.39560863,-18.605409215,-1.3289578010714287,3060
Ca2La2I10_51_3061.vasp,Ca2La2I10,-20.36571029,-17.575510875,-1.2553936339285714,3061
Ca2Mg2_164_3062.vasp,Ca2Mg2,1.92524336,2.8729788750000003,0.7182447187500001,3062
Ca2Mg4_59_3063.vasp,Ca2Mg4,2.50878463,3.49661254,0.5827687566666667,3063
Ca2Mn2As4H12O20_2_3064.vasp,Ca2Mn2As4H12O20,-175.52451817,-124.50964427636364,-3.1127411069090907,3064
Ca2Mn2Ge2_129_3065.vasp,Ca2Mn2Ge2,-10.33310023,-7.228389316363636,-1.2047315527272726,3065
Ca2Mn2Si2_129_3066.vasp,Ca2Mn2Si2,-12.66089142,-5.433266016363637,-0.9055443360606062,3066
Ca2Mn2Sn2_129_3067.vasp,Ca2Mn2Sn2,-4.79762641,-0.9382852389723322,-0.1563808731620553,3067
Ca2N1_115_3069.vasp,Ca2N1,-6.98443299,-3.1924449750000004,-1.064148325,3069
Ca2N1_164_3068.vasp,Ca2N1,-7.86632137,-4.074333355,-1.3581111183333334,3068
Ca2N2_164_3072.vasp,Ca2N2,-12.75485014,-6.07851723,-1.5196293075,3072
Ca2N2Cl2O6_59_3070.vasp,Ca2N2Cl2O6,-48.76008246,-35.38508902125,-2.9487574184375,3070
Ca2N2O6F2_59_3071.vasp,Ca2N2O6F2,-53.09731897,-39.999959880000006,-3.3333299900000006,3071
Ca2N4_1_3075.vasp,Ca2N4,-28.94591918,-16.50089648,-2.7501494133333337,3075
Ca2N4Cl4_28_3073.vasp,Ca2N4Cl4,-22.3593375,-9.8852563025,-0.98852563025,3073
Ca2N4Cl4_28_3074.vasp,Ca2N4Cl4,-40.68389613,-28.2098149325,-2.82098149325,3074
Ca2Ni1O3_38_3076.vasp,Ca2Ni1O3,-22.39781106,-18.04404983,-3.007341638333333,3076
Ca2Ni1S3_38_3077.vasp,Ca2Ni1S3,-14.65058096,-9.833914172499998,-1.6389856954166664,3077
Ca2Ni2Ge2_129_3078.vasp,Ca2Ni2Ge2,-6.28496771,-4.73868623,-0.7897810383333334,3078
Ca2Ni2Sn2_129_3079.vasp,Ca2Ni2Sn2,-1.85205947,0.4488522673913047,0.0748087112318841,3079
Ca2O2_129_3080.vasp,Ca2O2,-17.14707078,-14.0113839,-3.502845975,3080
Ca2O8F4_125_3081.vasp,Ca2O8F4,-36.31523018,-27.02162222,-1.930115872857143,3081
Ca2P1_115_3083.vasp,Ca2P1,-3.73220065,0.0110177099999999,0.0036725699999999,3083
Ca2P1_164_3082.vasp,Ca2P1,-5.09952898,-1.35631062,-0.4521035399999999,3082
Ca2P2H10O12_7_3084.vasp,Ca2P2H10O12,-125.42606005,-90.56478229,-3.483260857307693,3084
Ca2P2H4O12_7_3085.vasp,Ca2P2H4O12,-93.0139819,-67.1012371,-3.355061855,3085
Ca2P2H8O10F2_2_3086.vasp,Ca2P2H8O10F2,-112.28761754,-82.90033296,-3.45418054,3086
Ca2P2H8O12_1_3087.vasp,Ca2P2H8O12,-113.7354636,-81.85703016000001,-3.41070959,3087
Ca2P2I2O16_13_3088.vasp,Ca2P2I2O16,-86.13689761,-62.360927890000006,-2.8345876313636365,3088
Ca2P2O8_13_3089.vasp,Ca2P2O8,-61.69617161,-46.20520297,-3.8504335808333336,3089
Ca2P4H12C4O18_2_3090.vasp,Ca2P4H12C4O18,-193.5075468,-102.66352474,-2.5665881185000003,3090
Ca2P4H12O14_2_3091.vasp,Ca2P4H12O14,-152.19392258,-106.45060626,-3.326581445625,3091
Ca2P4H12O18_2_3092.vasp,Ca2P4H12O18,-178.25266007,-128.05325623,-3.557034895277777,3092
Ca2P4H16C4O12_13_3093.vasp,Ca2P4H16C4O12,-190.43828191,-100.31270249,-2.6398079602631577,3093
Ca2P4H8O8_13_3094.vasp,Ca2P4H8O8,-101.49574685,-68.40225045,-3.1091932022727278,3094
Ca2P4O12_2_3095.vasp,Ca2P4O12,-98.37991967,-72.76171303000001,-4.0423173905555565,3095
Ca2P4S12_2_3096.vasp,Ca2P4S12,-56.80397047,-29.3341416,-1.6296745333333336,3096
Ca2Pb2I8_6_3097.vasp,Ca2Pb2I8,-11.03142087,-10.71380707,-0.8928172558333333,3097
Ca2Pb4Cl12_2_3098.vasp,Ca2Pb4Cl12,-31.90690796,-27.074756307500003,-1.504153128194445,3098
Ca2Pb4F12_2_3099.vasp,Ca2Pb4F12,-52.89641571,-49.73007015,-2.762781675,3099
Ca2Rh1_123_3101.vasp,Ca2Rh1,-1.7060272,-0.67642742,-0.2254758066666666,3101
Ca2S2_12_3105.vasp,Ca2S2,-12.35684042,-8.912549835,-2.22813745875,3105
Ca2S2Br1Cl1_1_3102.vasp,Ca2S2Br1Cl1,-15.12131468,-11.677538168125,-1.9462563613541668,3102
Ca2S2O12_13_3103.vasp,Ca2S2O12,-62.22311938,-45.410566235000005,-2.8381603896875003,3103
Ca2S2O8_7_3104.vasp,Ca2S2O8,-55.91413794,-43.557672315000005,-3.62980602625,3104
Ca2S4Br4F8_30_3106.vasp,Ca2S4Br4F8,-31.5911243,-26.69372144,-1.4829845244444444,3106
Ca2S4F12_53_3107.vasp,Ca2S4F12,-40.79233892,-36.39003147,-2.021668415,3107
Ca2S4I4F8_30_3108.vasp,Ca2S4I4F8,-27.83674438,-24.16257465,-1.3423652583333332,3108
Ca2S6F8_26_3109.vasp,Ca2S6F8,-36.88044535,-29.415280235,-1.8384550146875,3109
Ca2S6N2Cl2_59_3110.vasp,Ca2S6N2Cl2,-33.91026312,-19.609458566250005,-1.6341215471875004,3110
Ca2S6N2F2_59_3111.vasp,Ca2S6N2F2,-37.78222818,-23.759057975,-1.9799214979166664,3111
Ca2S8Cl4_125_3113.vasp,Ca2S8Cl4,-26.67998038,-15.5966889025,-1.1140492073214283,3113
Ca2S8I4_125_3114.vasp,Ca2S8I4,-23.09028257,-13.29039751,-0.9493141078571428,3114
Ca2Sb1_164_3115.vasp,Ca2Sb1,-2.46537737,-0.5036130249999999,-0.1678710083333333,3115
Ca2Sb1_25_3116.vasp,Ca2Sb1,-1.25219026,0.7095740850000001,0.236524695,3116
Ca2Sb4O8_11_3120.vasp,Ca2Sb4O8,-61.76565247,-47.72934941,-3.4092392435714283,3120
Ca2Sb4O8_2_3119.vasp,Ca2Sb4O8,-59.62665545,-45.59035239,-3.256453742142857,3119
Ca2Sb4O8_26_3118.vasp,Ca2Sb4O8,-58.58470565,-44.54840259,-3.182028756428571,3118
Ca2Sb4S8_11_3121.vasp,Ca2Sb4S8,-39.24963283,-23.978914950000004,-1.7127796392857146,3121
Ca2Si1O4_8_3122.vasp,Ca2Si1O4,-30.14822992,-22.507775325,-3.2153964749999995,3122
Ca2Si2_51_3124.vasp,Ca2Si2,-8.69424868,-3.233157649999999,-0.8082894124999997,3124
Ca2Si2Ni2_129_3123.vasp,Ca2Si2Ni2,-8.51791617,-2.848720199999999,-0.4747866999999998,3123
Ca2Sm2Cu2Cl2O6_129_3125.vasp,Ca2Sm2Cu2Cl2O6,-57.19453735,-42.59924068625,-3.042802906160714,3125
Ca2Sn1S1Cl1O2_1_3126.vasp,Ca2Sn1S1Cl1O2,-21.49472255,-16.49086547442935,-2.3558379249184784,3126
Ca2Sn2_51_3127.vasp,Ca2Sn2,-3.15211499,-1.0593081926086954,-0.2648270481521738,3127
Ca2Sn4Cl12_2_3128.vasp,Ca2Sn4Cl12,-31.58160168,-28.21645571271739,-1.567580872928744,3128
Ca2Sn4F12_2_3129.vasp,Ca2Sn4F12,-54.32772466,-52.62838478521739,-2.9237991547342994,3129
Ca2Sn4H12_2_3130.vasp,Ca2Sn4H12,-43.81668354,-22.64164714521739,-1.2578692858454106,3130
Ca2Te2Au1Br2_38_3131.vasp,Ca2Te2Au1Br2,-7.46461816,-4.901217575,-0.7001739392857143,3131
Ca2Te2Au1Cl2_38_3132.vasp,Ca2Te2Au1Cl2,-8.66784621,-6.0743589812500005,-0.8677655687500001,3132
Ca2Te2Au1F2_38_3133.vasp,Ca2Te2Au1F2,-11.6033804,-9.28752752,-1.3267896457142858,3133
Ca2Te2Au1I2_38_3134.vasp,Ca2Te2Au1I2,-6.00832177,-4.05653775,-0.5795053928571429,3134
Ca2Ti4O10_59_3135.vasp,Ca2Ti4O10,-101.22514723,-70.42749968333334,-4.401718730208334,3135
Ca2Tl2Cl6_51_3137.vasp,Ca2Tl2Cl6,-17.88585118,-15.30321013375,-1.530321013375,3137
Ca2V4O10_59_3138.vasp,Ca2V4O10,-84.15872628,-62.5888011,-3.91180006875,3138
Ca2Yb2In2Se8_11_3139.vasp,Ca2Yb2In2Se8,-37.67017945,-19.39497171,-1.385355122142857,3139
Ca2Zn1_123_3140.vasp,Ca2Zn1,3.08832286,5.46633357,1.82211119,3140
Ca3Ag2Br2O4_123_3142.vasp,Ca3Ag2Br2O4,-28.89634976,-21.042870815,-1.912988255909091,3142
Ca3Ag2Cl2O4_123_3143.vasp,Ca3Ag2Cl2O4,-30.01437296,-22.13080737125,-2.011891579204545,3143
Ca3Ag2I2O4_123_3144.vasp,Ca3Ag2I2O4,-27.23191453,-19.99005215,-1.8172774681818185,3144
Ca3Ag2S4Br2_123_3145.vasp,Ca3Ag2S4Br2,-20.06756792,-11.596881565,-1.0542619604545451,3145
Ca3Ag2S4Cl2_123_3146.vasp,Ca3Ag2S4Cl2,-20.89490946,-12.39413646125,-1.1267396782954546,3146
Ca3Ag2S4I2_123_3147.vasp,Ca3Ag2S4I2,-18.87180905,-11.01273926,-1.0011581145454544,3147
Ca3As3_25_3148.vasp,Ca3As3,-9.37999701,-1.89613767,-0.316022945,3148
Ca3Au2Br2O4_123_3149.vasp,Ca3Au2Br2O4,-27.85049134,-23.509188995,-2.1371989995454546,3149
Ca3Au2Cl2O4_123_3150.vasp,Ca3Au2Cl2O4,-28.91722421,-24.54583522125,-2.231439565568182,3150
Ca3Au2I2O4_123_3151.vasp,Ca3Au2I2O4,-26.24623934,-22.51655356,-2.0469594145454546,3151
Ca3Au2S4Br2_123_3152.vasp,Ca3Au2S4Br2,-19.98401928,-15.025509524999997,-1.365955411363636,3152
Ca3Au2S4Cl2_123_3153.vasp,Ca3Au2S4Cl2,-20.79855801,-15.80996161125,-1.4372692373863636,3153
Ca3Au2S4I2_123_3154.vasp,Ca3Au2S4I2,-18.8062077,-14.459314510000002,-1.3144831372727277,3154
Ca3Bi12O18_8_3155.vasp,Ca3Bi12O18,-119.35312268,-93.97477712,-2.8477205187878787,3155
Ca3Bi3_25_3156.vasp,Ca3Bi3,-3.46107856,-1.1084921199999995,-0.1847486866666666,3156
Ca3Br6_5_3157.vasp,Ca3Br6,-15.64385372,-14.329061224999998,-1.5921179138888888,3157
Ca3C1_99_3158.vasp,Ca3C1,-3.33565612,8.186963115000001,2.0467407787500003,3158
Ca3Cl2O6_157_3159.vasp,Ca3Cl2O6,-31.47548865,-23.41536344125,-2.12866940375,3159
Ca3Cl6_5_3160.vasp,Ca3Cl6,-20.8119407,-19.40688827375,-2.1563209193055557,3160
Ca3Co2Cl2O5_123_3161.vasp,Ca3Co2Cl2O5,-44.96582741,-35.87838556125,-2.9898654634375,3161
Ca3Co2O6_1_3162.vasp,Ca3Co2O6,-41.95175387,-31.76481939,-2.887710853636364,3162
Ca3Co2S5Br2_123_3163.vasp,Ca3Co2S5Br2,-29.72132806,-19.8924635925,-1.657705299375,3163
Ca3Co2S5Cl2_123_3164.vasp,Ca3Co2S5Cl2,-30.83733523,-20.97838411875,-1.7481986765625,3164
Ca3Co2S5I2_123_3165.vasp,Ca3Co2S5I2,-28.06041641,-18.8431685075,-1.5702640422916665,3165
Ca3Cu2Br2O4_123_3166.vasp,Ca3Cu2Br2O4,-32.69175155,-24.278229755,-2.207111795909091,3166
Ca3Cu2Cl2O4_123_3167.vasp,Ca3Cu2Cl2O4,-34.04921848,-25.60561004125,-2.3277827310227277,3167
Ca3Cu2I2O4_123_3168.vasp,Ca3Cu2I2O4,-30.6453668,-22.84346157,-2.0766783245454548,3168
Ca3Cu2S4Br2_123_3169.vasp,Ca3Cu2S4Br2,-22.1730349,-13.142305695,-1.1947550631818182,3169
Ca3Cu2S4Cl2_123_3170.vasp,Ca3Cu2S4Cl2,-23.10847636,-14.04766051125,-1.2770600464772728,3170
Ca3Cu2S4I2_123_3171.vasp,Ca3Cu2S4I2,-20.83765713,-12.41854449,-1.12895859,3171
Ca3Fe2Br2O5_123_3173.vasp,Ca3Fe2Br2O5,-42.41728973,-35.330301395,-2.9441917829166666,3173
Ca3Fe2Cl2O5_123_3174.vasp,Ca3Fe2Cl2O5,-43.93507079,-36.81799581125,-3.0681663176041667,3174
Ca3Fe2I2O5_123_3175.vasp,Ca3Fe2I2O5,-40.15472625,-33.67935448,-2.806612873333333,3175
Ca3Fe2S5Br2_123_3176.vasp,Ca3Fe2S5Br2,-27.99157226,-20.1330746625,-1.677756221875,3176
Ca3Fe2S5I2_123_3178.vasp,Ca3Fe2S5I2,-26.47514679,-19.2282657575,-1.6023554797916668,3178
Ca3Ge1_25_3179.vasp,Ca3Ge1,-1.60293978,-0.0262083899999998,-0.0065520974999999,3179
Ca3H2O6_12_3180.vasp,Ca3H2O6,-47.13988703,-36.11144675,-3.2828587954545454,3180
Ca3I6_5_3181.vasp,Ca3I6,-10.41640698,-10.93646418,-1.2151626866666667,3181
Ca3In2As4_10_3182.vasp,Ca3In2As4,-18.4647405,-6.315208220000001,-0.7016898022222223,3182
Ca3Mg3_156_3183.vasp,Ca3Mg3,2.36849699,3.7901002625,0.6316833770833333,3183
Ca3Mn2Br2O5_123_3184.vasp,Ca3Mn2Br2O5,-46.3281852,-37.64563414136364,-3.1371361784469696,3184
Ca3Mn2Cl2O5_123_3185.vasp,Ca3Mn2Cl2O5,-47.82754221,-39.11490450761363,-3.259575375634469,3185
Ca3Mn2I2O5_123_3186.vasp,Ca3Mn2I2O5,-44.0876616,-36.01672710636363,-3.001393925530303,3186
Ca3Mn2S5Br2_123_3187.vasp,Ca3Mn2S5Br2,-30.08743609,-20.63337576886364,-1.7194479807386365,3187
Ca3Mn2S5Cl2_123_3188.vasp,Ca3Mn2S5Cl2,-31.13618272,-21.65203575511364,-1.8043363129261365,3188
Ca3Mn2S5I2_123_3189.vasp,Ca3Mn2S5I2,-28.671583,-19.82913924386364,-1.6524282703219697,3189
Ca3N3_25_3190.vasp,Ca3N3,-17.6001204,-7.585621035000003,-1.2642701725000005,3190
Ca3Ni2Br2O5_123_3191.vasp,Ca3Ni2Br2O5,-37.77435988,-30.650238255,-2.55418652125,3191
Ca3Ni2Cl2O5_123_3192.vasp,Ca3Ni2Cl2O5,-39.30965572,-32.155447451250005,-2.6796206209375004,3192
Ca3Ni2I2O5_123_3193.vasp,Ca3Ni2I2O5,-35.55003492,-29.037529860000003,-2.4197941550000004,3193
Ca3Ni2S5Br2_123_3194.vasp,Ca3Ni2S5Br2,-23.92941241,-16.0337815225,-1.336148460208333,3194
Ca3Ni2S5Cl2_123_3195.vasp,Ca3Ni2S5Cl2,-26.29908645,-18.37336891875,-1.5311140765625,3195
Ca3Ni2S5I2_123_3196.vasp,Ca3Ni2S5I2,-22.53005296,-15.2460386375,-1.2705032197916666,3196
Ca3Pb1_25_3197.vasp,Ca3Pb1,0.87387565,3.1946735900000003,0.7986683975000001,3197
Ca3Sb3_25_3199.vasp,Ca3Sb3,-6.40468521,-1.880856855,-0.3134761425,3199
Ca3Si1_25_3202.vasp,Ca3Si1,-2.11257715,1.5256114850000002,0.38140287125,3202
Ca3Si1Br2_47_3200.vasp,Ca3Si1Br2,-9.53909244,-5.916461199999999,-0.9860768666666664,3200
Ca3Si1Br2_8_3201.vasp,Ca3Si1Br2,-9.19731923,-5.574687989999999,-0.9291146649999998,3201
Ca3Sn1_25_3203.vasp,Ca3Sn1,0.20018395,2.154230468695652,0.538557617173913,3203
Ca4Al2Pb2F18_2_3204.vasp,Ca4Al2Pb2F18,-94.35336447,-88.42074045,-3.4007977096153845,3204
Ca4As2_59_3205.vasp,Ca4As2,-8.43226574,-2.53538306,-0.4225638433333333,3205
Ca4As4_14_3206.vasp,Ca4As4,-16.46137841,-6.482899289999997,-0.8103624112499996,3206
Ca4Bi2_59_3207.vasp,Ca4Bi2,-2.29887071,0.1771633699999997,0.0295272283333332,3207
Ca4Ce2_51_3208.vasp,Ca4Ce2,-0.69576342,5.46033884,0.9100564733333334,3208
Ca4Co2Br2O6_129_3209.vasp,Ca4Co2Br2O6,-53.57884354,-42.953644895,-3.0681174925000003,3209
Ca4Co2S6Br2_129_3210.vasp,Ca4Co2S6Br2,-36.67828476,-25.127275,-1.794805357142857,3210
Ca4Co2S6Cl2_129_3211.vasp,Ca4Co2S6Cl2,-37.64479259,-26.06369618625,-1.8616925847321428,3211
Ca4Cu2_11_3212.vasp,Ca4Cu2,3.58419526,8.01100849,1.335168081666667,3212
Ca4Fe2Br2O6_129_3213.vasp,Ca4Fe2Br2O6,-52.02114925,-43.366317475,-3.097594105357143,3213
Ca4Fe2Cl2O6_129_3214.vasp,Ca4Fe2Cl2O6,-53.55791213,-44.87299371125,-3.205213836517857,3214
Ca4Fe2I2O6_129_3215.vasp,Ca4Fe2I2O6,-49.716219,-41.67300379,-2.9766431278571432,3215
Ca4Fe2S6Br2_129_3216.vasp,Ca4Fe2S6Br2,-35.27511689,-25.694474,-1.8353195714285715,3216
Ca4Fe2S6Cl2_129_3217.vasp,Ca4Fe2S6Cl2,-36.3006756,-26.689946066249995,-1.9064247190178567,3217
Ca4Mg2Si4O14_113_3219.vasp,Ca4Mg2Si4O14,-126.22545695,-99.666876175,-4.152786507291666,3219
Ca4Mn2Cl2O6_129_3222.vasp,Ca4Mn2Cl2O6,-57.28070886,-47.00022771761363,-3.357159122686688,3222
Ca4Mn2I2O6_129_3223.vasp,Ca4Mn2I2O6,-53.49108945,-43.85231151636364,-3.132307965454545,3223
Ca4Mn2S6Br2_129_3224.vasp,Ca4Mn2S6Br2,-37.59612079,-26.41991517636364,-1.8871367983116885,3224
Ca4Mn2S6Cl2_129_3225.vasp,Ca4Mn2S6Cl2,-38.64212111,-27.435828852613632,-1.9597020609009737,3225
Ca4Mn2S6I2_129_3226.vasp,Ca4Mn2S6I2,-36.10380087,-25.53921182136364,-1.8242294158116883,3226
Ca4N2_59_3228.vasp,Ca4N2,-16.10203147,-8.518055440000001,-1.4196759066666669,3228
Ca4Ni2Br2O6_129_3229.vasp,Ca4Ni2Br2O6,-46.46932804,-37.777362975,-2.698383069642857,3229
Ca4Ni2Cl2O6_129_3230.vasp,Ca4Ni2Cl2O6,-48.03854311,-39.31649140125,-2.808320814375,3230
Ca4Ni2I2O6_129_3231.vasp,Ca4Ni2I2O6,-44.20011404,-36.11976554,-2.579983252857143,3231
Ca4P2_59_3232.vasp,Ca4P2,-10.42620548,-2.9397687600000006,-0.4899614600000001,3232
Ca4P4H12O16_14_3233.vasp,Ca4P4H12O16,-174.6732142,-125.794211,-3.4942836388888887,3233
Ca4Pb4I16_14_3234.vasp,Ca4Pb4I16,-19.75777481,-19.12254721,-0.7967728004166666,3234
Ca4S16_14_3235.vasp,Ca4S16,-52.71052713,-30.60206117,-1.5301030585000002,3235
Ca4Sb2_59_3237.vasp,Ca4Sb2,-5.06912377,-1.1455950799999997,-0.1909325133333332,3237
Ca4S4O12_14_3236.vasp,Ca4S4O12,-90.84712229,-70.59027856,-3.529513928,3236
Ca4Se4O12_14_3238.vasp,Ca4Se4O12,-83.22847923,-61.01681407000001,-3.0508407035000005,3238
Ca4Se4O16_14_3239.vasp,Ca4Se4O16,-92.59803933,-65.93028665,-2.747095277083333,3239
Ca4Se4S12_14_3240.vasp,Ca4Se4S12,-50.1996878,-26.13640041,-1.3068200204999998,3240
Ca4Si2Br2_129_3241.vasp,Ca4Si2Br2,-12.45696372,-6.103786964999999,-0.7629733706249999,3241
Ca4Sn4O8_2_3242.vasp,Ca4Sn4O8,-62.2854398,-49.18765116521739,-3.074228197826087,3242
Ca4Sn4S12_14_3243.vasp,Ca4Sn4S12,-55.00835479,-35.60285640521739,-1.7801428202608691,3243
Ca4Sn8O16_59_3244.vasp,Ca4Sn8O16,-115.04997218,-90.66968115043478,-3.238202898229814,3244
Ca4Te4O12_14_3245.vasp,Ca4Te4O12,-82.44691317,-62.46004219,-3.1230021095,3245
Ca4Te4S12_14_3246.vasp,Ca4Te4S12,-49.36850312,-27.53000991,-1.3765004954999998,3246
Ca4Te8O20_14_3247.vasp,Ca4Te8O20,-126.31442365,-92.61205545,-2.8941267328124995,3247
